a_id_,ClusterID,val_CRBEC,val_FC011EC,val_FC01EC,val_FC021EC,val_FC022EC,val_FC02EC,val_FC031EC,val_FC032EC,val_FC041EC,val_FC042EC,val_FC043EC,val_FC044EC,val_FC045EC,val_FC04EC,val_FC052EC,val_FC053EC,val_FC054EC,val_FC055EC,val_FC056EC,val_FC05EC,val_FC063EC,val_FC06EC,val_FC071EC,val_FC072EC,val_FC07EC,val_FC091EC,val_FC096EC,val_FC10EC,val_FC121EC,val_FC123EC,val_FC125EC,val_FC126EC,val_FCTOTEC,val_HHPEDY000_001EC,val_HHPEDY001_002EC,val_HHPEDY002_005EC,val_HHPEDY005_007EC,val_HHPEDY007_010EC,val_HHPEDY010_020EC,val_HHPEDY020_035EC,val_HHPEDY035_070EC,val_HHPEDY070_100EC,val_HHPEDY100_150EC,val_HHPEDY150_200EC,val_HHPEDY200_250EC,val_PEDYEC,val_PEDYHHEC,val_RRBEC
Austria_AT334 - Tiroler Oberland,0,2211564800.0,192857320.0,213732740.0,30453082.0,36212756.0,69760696.0,123218780.0,28794406.0,64226782.0,301364880.0,22283250.0,46542382.0,79284298.0,513852280.0,12376170.0,23554400.0,7644834.8,11266752.0,39319450.0,149535040.0,17191382.0,93709304.0,85490508.0,174354020.0,300205040.0,28629518.0,19581592.0,14618136.0,63528706.0,16918320.0,86855502.0,29344516.0,2305636400.0,8.358e-06,0.0001744,0.1143951999999999,2.770296,43.971338,1985.6594,9297.7092,19563.412,7115.8774,3806.836,912.29466,243.12492000000003,2574000600.0,59735.166000000005,827825060.0
Austria_AT335 - Tiroler Unterland,0,5451209000.0,493853900.0,547310040.0,75375132.0,89631340.0,172666540.0,304625400.0,71186438.0,158501060.0,743717380.0,54991288.0,114858560.0,195659180.0,1268099400.0,29967218.0,57033808.0,18510694.0,27280954.0,95206530.0,362076380.0,42263556.0,230382240.0,207151600.0,422477500.0,727426640.0,71935984.0,49197326.0,34183262.0,156373120.0,41643476.0,213793520.0,72231316.0,5683361400.0,0.000249,0.002946,1.0066137999999998,19.414637999999982,251.61572,8303.0654,30487.194,51849.796,16196.602,7965.157199999999,1786.8554,458.91507999999993,6327556800.0,53828.266,2053011400.0
Austria_AT34 - Vorarlberg,0,8662067200.0,834059600.0,928542880.0,132701060.0,157796800.0,302354520.0,440901200.0,103032054.0,362170040.0,1166687600.0,60424842.0,173834400.0,219135380.0,1982833600.0,45572760.0,86743658.0,28153412.0,41491728.0,144792640.0,550682780.0,69273116.0,377632220.0,311461300.0,562667980.0,1080242660.0,188669640.0,94747864.0,79225576.0,243604720.0,58527266.0,300789000.0,163390260.0,9042855000.0,2.066e-05,0.0005281999999999,0.417495,10.734952,178.4672,8467.34,40020.924000000006,81756.492,28097.293999999994,14144.91,3144.1238000000003,785.0468800000001,10216580200.0,57732.314,3244913600.0
Austria_AT341 - Bludenz-Bregenzer Wald,0,1993006600.0,192989940.0,214852200.0,30480566.0,36244532.0,69448528.0,100612356.0,23511620.0,83100976.0,267701540.0,13865182.0,39887422.0,50282842.0,454971400.0,10926647.6,20798794.0,6750591.2,9948546.6,34716664.0,132039860.0,15874656.0,86536416.0,74551632.0,134682760.0,258565500.0,41304754.0,20739940.0,17800302.0,55846776.0,13417736.0,68955390.0,37458356.0,2080376600.0,5.130000000000001e-06,0.0001186,0.08587,2.17010319999998,35.78483,1709.3837999999996,8304.184,17888.55,6554.665999999999,3492.2346,827.3995599999998,217.52964000000003,2348683400.0,60019.206000000006,747429020.0
Austria_AT342 - Rheintal-Bodenseegebiet,0,6669060800.0,641069680.0,713690620.0,102220466.0,121552280.0,232906000.0,340288840.0,79520452.0,279069040.0,898986020.0,46559656.0,133946960.0,168852560.0,1527862600.0,34646114.0,65944864.0,21402820.0,31543178.0,110076000.0,418642920.0,53398460.0,291095820.0,236909660.0,427985180.0,821677000.0,147364900.0,74007922.0,61425276.0,187757920.0,45109532.0,231833640.0,125931940.0,6962478400.0,1.5519999999999997e-05,0.0004094,0.3316268,8.5648482,142.6824,6757.9566,31716.74,63867.942,21542.63,10652.676,2316.7244,567.51722,7867895200.0,57083.01,2497484800.0
Belgium_BE1 - Région De Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,0,23237676000.0,2712547000.0,2939859200.0,229816560.0,467078840.0,908554280.0,871394080.0,174278540.0,3080426800.0,1920548600.0,42127156.0,521045340.0,746880800.0,6304818400.0,54207114.0,168174140.0,105848340.0,68890418.0,530992160.0,1321901600.0,884740380.0,1546363600.0,319879020.0,838451700.0,1699316400.0,326503880.0,252759540.0,155769760.0,478624300.0,119260620.0,532347460.0,889443180.0,22559770000.0,9.999795799999998,9.991973,312.21964,2326.4786,12851.532,111709.05999999998,166425.63999999998,181131.78,52724.554,30261.444,9210.0654,3261.7954,25670022000.0,44833.740000000005,8980395000.0
Belgium_BE10 - Région De Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,0,23237676000.0,2712547000.0,2939859200.0,229816560.0,467078840.0,908554280.0,871394080.0,174278540.0,3080426800.0,1920548600.0,42127156.0,521045340.0,746880800.0,6304818400.0,54207114.0,168174140.0,105848340.0,68890418.0,530992160.0,1321901600.0,884740380.0,1546363600.0,319879020.0,838451700.0,1699316400.0,326503880.0,252759540.0,155769760.0,478624300.0,119260620.0,532347460.0,889443180.0,22559770000.0,9.999795799999998,9.991973,312.21964,2326.4786,12851.532,111709.05999999998,166425.63999999998,181131.78,52724.554,30261.444,9210.0654,3261.7954,25670022000.0,44833.740000000005,8980395000.0
Belgium_BE100 - Arr. de Bruxelles-Capitale (Brussels),0,23237676000.0,2712547000.0,2939859200.0,229816560.0,467078840.0,908554280.0,871394080.0,174278540.0,3080426800.0,1920548600.0,42127156.0,521045340.0,746880800.0,6304818400.0,54207114.0,168174140.0,105848340.0,68890418.0,530992160.0,1321901600.0,884740380.0,1546363600.0,319879020.0,838451700.0,1699316400.0,326503880.0,252759540.0,155769760.0,478624300.0,119260620.0,532347460.0,889443180.0,22559770000.0,9.999795799999998,9.991973,312.21964,2326.4786,12851.532,111709.05999999998,166425.63999999998,181131.78,52724.554,30261.444,9210.0654,3261.7954,25670022000.0,44833.740000000005,8980395000.0
Belgium_BE2 - Vlaams Gewest,0,137702500000.0,15586786000.0,16971512000.0,1682409800.0,1972957400.0,4097157600.0,5905274600.0,1261784000.0,6523084000.0,17525894000.0,433580120.0,1659624800.0,5653648600.0,31764542000.0,599332020.0,1361265400.0,634848000.0,775937460.0,2463191800.0,8922827800.0,3733528600.0,8700403000.0,4239607600.0,8362960800.0,14027590000.0,1954760200.0,1572857400.0,477958300.0,3017594800.0,632416040.0,4668691800.0,4167887400.0,133663620000.0,2.236e-06,0.000349,2.0991432000000003,96.463376,2229.7094000000006,130865.58,668379.9399999998,1395899.6,441705.34,194588.58,36014.014,7584.920999999999,159181779999.99997,55275.08,60576512000.0
Belgium_BE21 - Prov. Antwerpen,0,37844206000.0,4304818200.0,4687256600.0,469941840.0,551098760.0,1144447800.0,1631217800.0,348541180.0,1798298800.0,4831569600.0,119526420.0,457522020.0,1558571000.0,8756862000.0,164039880.0,372583460.0,173761220.0,212379580.0,674192500.0,2442224200.0,1012073560.0,2358436400.0,1160782400.0,2289665600.0,3840628200.0,538670760.0,433492860.0,134641460.0,822384120.0,172350520.0,1272322800.0,1135852400.0,36730766000.0,1.264e-06,0.000207,1.0681112,44.437224,923.14788,45236.026,203091.06,385592.22,115554.86000000002,49641.026,8958.416999999998,1837.595,43226632000.0,53270.40000000001,16607130000.0
Belgium_BE211 - Arr. Antwerpen,0,20906734000.0,2399960600.0,2613171800.0,262791080.0,308174280.0,639974680.0,921185720.0,196829240.0,994052360.0,2670765000.0,66070924.0,252906140.0,861537100.0,4840563800.0,89771878.0,203898000.0,95091816.0,116225660.0,368955660.0,1336520400.0,551188860.0,1284432600.0,635495520.0,1253525200.0,2102634200.0,298781340.0,240448420.0,77438498.0,450009800.0,94310626.0,696215760.0,621538400.0,20291256000.0,1.186e-06,0.0001868,0.8830517999999999,35.127362000000005,694.0690000000001,30811.676,126104.36000000002,217287.52,59955.404,24441.312,4201.0286,833.6366800000002,23628230000.0,50854.542,9205774600.0
Belgium_BE212 - Arr. Mechelen,0,7373690400.0,814187020.0,886519180.0,89280476.0,104698540.0,217423880.0,313923280.0,67075786.0,349723480.0,939617600.0,23245000.0,88976526.0,303102940.0,1702988200.0,31964076.0,72600476.0,33858414.0,41383614.0,131370440.0,475882740.0,202663860.0,472270420.0,226165780.0,446118500.0,748305420.0,105975700.0,85279316.0,25867262.0,163167400.0,34195576.0,252439520.0,225363160.0,7157152800.0,4.924e-08,1.1344e-05,0.08668,4.13919859999998,97.74356,5901.3676,31389.708,70909.772,24764.16,11857.382,2387.759,530.98992,8600457200.0,58103.636,3206445400.0
Belgium_BE213 - Arr. Turnhout,0,9563778800.0,1090670800.0,1187565200.0,117870300.0,138225900.0,287049100.0,396108560.0,84636136.0,454522920.0,1221187000.0,30210480.0,115639360.0,393930800.0,2213310200.0,42303930.0,96085008.0,44810976.0,54770286.0,173866360.0,629821280.0,258220740.0,601733660.0,299121320.0,590022120.0,989688620.0,133913720.0,107765118.0,31335700.0,209206980.0,43844344.0,323667560.0,288950980.0,9282355400.0,2.71e-08,9.046e-06,0.0983634,5.1706634,131.33534,8522.981,45597.022,97394.904,30835.282,13342.336,2369.6294000000003,472.96832000000006,10997942000.0,55317.83,4194910600.0
Belgium_BE22 - Prov. Limburg,0,17395994000.0,2061933800.0,2245115400.0,217382060.0,254925180.0,529387880.0,729375360.0,155845200.0,825742520.0,2218568800.0,54887866.0,210092020.0,715704860.0,4021035200.0,76514580.0,173787060.0,81048312.0,99059264.0,314462840.0,1139137000.0,460435780.0,1072978280.0,541051919.9999999,1067301620.0,1790206200.0,242313660.0,194956040.0,55910796.0,375248740.0,78644018.0,580578440.0,518295760.0,16884728000.0,1.804e-08,9.006e-06,0.1456049999999999,8.5496678,236.71136,16806.508,91281.406,185473.98,53375.936,20940.156,3294.7132,593.5409999999999,19739814000.0,53039.658,7771503800.0
Belgium_BE221 - Arr. Hasselt,0,8748560600.0,1013874000.0,1103946400.0,108055020.0,126716520.0,263144880.0,369067880.0,78858436.0,415097640.0,1115265600.0,27591868.0,105612300.0,359781240.0,2021358000.0,38225896.0,86822392.0,40490942.0,49489146.0,157102640.0,569102020.0,234727140.0,546997100.0,270369220.0,533340600.0,894583460.0,123393640.0,99277890.0,28873898.0,190456040.0,39915412.0,294669900.0,263058940.0,8491548000.0,1.0284e-08,4.670000000000001e-06,0.06908,3.9727606,108.65572,7722.972599999999,42931.954,91463.572,27906.944,11501.922,1911.568,359.25216,10027279600.0,54493.038,3884224400.0
Belgium_BE222 - Arr. Maaseik,0,4671965200.0,564659240.0,614823380.0,59231602.0,69461266.0,144246260.0,195721600.0,41819506.0,221911620.0,596222040.0,14750484.0,56460220.0,192338140.0,1080618000.0,20728484.0,47080350.0,21956718.0,26836084.0,85190992.0,308602460.0,121576620.0,283315080.0,146533620.0,289055060.0,484840880.0,64045470.0,51531152.0,14872118.0,99639452.0,20882234.0,154159260.0,137621800.00000003,4534566400.0,3.6840000000000005e-09,2.16e-06,0.03986,2.41251,68.15817199999998,4891.4182,26158.856,50835.684,13702.886,5045.0762,732.7081400000001,123.09452,5235092200.0,51530.528,2098392000.0
Belgium_BE223 - Arr. Tongeren,0,3975467400.0,483400540.0,526345740.0,50095454.0,58747402.0,121996780.0,164585880.0,35167264.0,188733240.0,507080780.0,12545512.0,48019486.0,163585460.0,919059180.0,17560196.0,39884328.0,18600648.0,22734048.0,72169188.0,261432700.0,104132042.0,242666160.0,124149100.0,244905900.0,410781780.0,54874544.0,44146996.0,12164778.0,85153226.0,17846372.0,131749260.0,117615020.0,3858611600.0,4.0539999999999994e-09,2.172e-06,0.03668,2.16439699999998,59.897496,4192.116,22190.594,43174.722,11766.108,4393.159799999999,650.43682,111.19434,4477440600.0,51721.388000000006,1788887400.0
Belgium_BE23 - Prov. Oost-Vlaanderen,0,31985950000.0,3558695800.0,3874848600.0,389610200.0,456893600.0,948816260.0,1386082800.0,296161260.0,1515154400.0,4070833600.0,100707146.0,385485120.0,1313174800.0,7378087200.0,139147900.0,316046660.0,147394100.0,180152300.0,571887820.0,2071633000.0,870253000.0,2027963200.0,984379620.0,1941713800.0,3256977000.0,454990520.0,366140980.0,115371380.0,702608420.0,147248960.0,1087023600.0,970426280.0,31047804000.0,6.686e-08,2.386e-05,0.2849518,15.506908,406.76754,27683.968000000004,152389.34000000003,330142.22000000003,104369.25999999998,44683.846000000005,7794.534,1528.0342,37061774000.0,55360.170000000006,14014826000.0
Belgium_BE231 - Arr. Aalst,0,6132548000.0,693707740.0,755336420.0,75153412.0,88132146.0,183021020.0,253391800.0,54141666.0,291725200.0,783791540.0,19390034.0,74220804.0,252837380.0,1420565800.0,26688830.0,60618156.0,28270414.0,34553376.0,109688860.0,397342180.0,167161820.0,389540140.0,188833320.0,372479580.0,624786060.0,87851672.0,70695808.0,20028874.0,135061740.0,28305608.0,208958200.0,186544280.0,5951923400.0,6.4859999999999985e-09,3.0260000000000003e-06,0.0460999999999999,2.67879079999998,73.971532,5338.3834,30006.844,64545.494000000006,19828.74200000001,8202.1244,1366.9432000000002,257.26784000000004,7093865200.0,54696.2,2688685000.0
Belgium_BE232 - Arr. Dendermonde,0,4261443800.0,476375360.0,518696540.0,51775402.0,60716852.0,126088020.0,179454160.0,38343928.0,202212140.0,543293620.0,13440882.0,51447686.0,175261200.0,984685660.0,18520854.0,42066622.0,19618392.0,23978406.0,76118696.0,275737820.0,116770260.0,272116180.0,131028480.0,258466100.0,433535420.0,61044614.0,49115928.0,14439126.0,94117580.0,19724822.0,145615620.0,129995440.0,4136242000.0,5.021999999999999e-09,2.11e-06,0.0295,1.6817182,45.998296,3335.2674,19225.494,43471.43,14217.35,6219.6608,1106.7977999999998,219.88874,4957129600.0,56390.08,1864661600.0
Belgium_BE233 - Arr. Eeklo,0,1746147000.0,204945640.0,223153060.0,21454956.0,25160228.0,52249068.0,74128064.0,15838996.0,82520146.0,221711100.0,5485044.8,20995142.0,71521906.0,401837520.0,7726054.8,17548208.0,8183885.6,10002654.6,31753186.0,115024980.0,46739978.0,108920496.0,54613084.0,107729434.0,180698960.0,24130702.0,19415684.0,5650162.4,37903960.0,7943783.8,58643658.0,52352926.0,1695052400.0,4.405999999999999e-09,1.6819999999999995e-06,0.0204399999999999,1.0997122,28.25905399999996,1817.8468,9372.0148,18633.596,5391.7954,2154.3736,348.62141999999994,64.45921999999999,2003358000.0,52956.914,776086980.0
Belgium_BE234 - Arr. Gent,0,11871844000.0,1292283400.0,1407089000.0,143989460.0,168855040.0,350657080.0,540709560.0,115531880.0,560479700.0,1505864200.0,37252444.0,142595680.0,485756300.0,2729260400.0,51318206.0,116559140.0,54359554.0,66441320.0,210915420.0,764027400.0,322291200.0,751033780.0,363095580.0,716202540.0,1201349400.0,168914700.0,135939240.0,47710138.0,260108360.0,54511828.0,402414680.0,359252520.0,11524804000.0,4.42e-08,1.3999999999999998e-05,0.142879,7.339753400000001,182.37624,11411.516,59310.408,123170.52,38107.948,16245.676,2844.9626000000003,562.33394,13766474000.0,54625.704000000005,5191728400.0
Belgium_BE235 - Arr. Oudenaarde,0,2640716600.0,293321920.0,319380620.0,31990542.0,37515178.0,77906242.0,109961120.0,23495248.0,125241140.0,336491600.0,8324639.8,31864312.0,108548520.0,609869480.0,11683152.0,26536078.0,12375498.0,15125862.0,48016550.0,173938460.0,72540192.0,169044640.0,82596480.0,162928740.0,273287380.0,37147686.0,29888862.0,8840112.8,58412328.0,12241840.0,90373598.0,80679276.0,2563171600.0,1.2006e-09,6.310000000000001e-07,0.01134,0.7054010000000001,20.879448000000004,1713.8268,10798.398,26367.456,9094.7692,4091.9908,743.57088,149.27762,3078430400.0,58056.740000000005,1153782800.0
Belgium_BE236 - Arr. Sint-Niklaas,0,5333246800.0,598061540.0,651192860.0,65246462.0,76514146.0,158894780.0,228438220.0,48809560.0,252975980.0,679681300.0,16814096.0,64361480.0,219249400.0,1231868800.0,23210800.0,52718466.0,24586324.0,30050684.0,95395076.0,345562200.0,144749580.0,337308080.0,164212780.0,323907760.0,543319580.0,75901166.0,61085480.0,18702982.0,117004440.0,24521086.0,181017680.0,161601880.0,5176610800.0,5.52e-09,2.398e-06,0.0346999999999999,2.0015302,55.28298,4067.1268,23676.188,53953.694,17728.674000000003,7770.020599999999,1383.6374,274.80676,6162517800.0,56540.04,2339883200.0
Belgium_BE24 - Prov. Vlaams-Brabant,0,25277422000.0,2720049600.0,2961696000.0,302455760.0,354687460.0,736568500.0,1078897040.0,230526360.0,1197693600.0,3217901600.0,79608898.0,304720700.0,1038055200.0,5832235000.0,109803740.0,249398600.0,116310800.0,142160260.0,451282700.0,1634756600.0,703738300.0,1639976800.0,776803100.0,1532305600.0,2570207600.0,364165680.0,293000000.0,91160324.0,564117100.0,118225900.0,872790640.0,779164800.0,24535848000.0,8.276e-07,8.706e-05,0.3400014,13.99321,302.58078000000006,17426.46,95113.602,229661.62,86973.96200000001,45076.768,10082.1162,2481.7964,29771332000.0,60998.668000000005,10963584000.0
Belgium_BE241 - Arr. Halle-Vilvoorde,0,14033316000.0,1504332600.0,1637975400.0,169015440.0,198203040.0,411602960.0,586974180.0,125416860.0,667395240.0,1793121800.0,44359896.0,169799240.0,578431440.0,3249906400.0,60873202.0,138261440.0,64480614.0,78811206.0,250183760.0,906279060.0,390748360.0,910581680.0,430744400.0,849662640.0,1425192800.0,203661420.0,163877100.0,49767814.0,313574960.0,65717864.0,485149780.0,433108280.0,13620094000.0,8.188e-07,8.345999999999999e-05,0.2860642,10.8039878,211.85122,10300.740000000002,50700.560000000005,119284.52,47430.044,26524.984,6527.2916000000005,1734.3885999999998,16485132000.0,62578.586,6072589400.0
Belgium_BE242 - Arr. Leuven,0,11244106000.0,1215717200.0,1323720600.0,133440360.0,156484400.0,324965560.0,491922800.0,105109504.0,530298340.0,1424780400.0,35249000.0,134921460.0,459623680.0,2582328800.0,48930532.0,111137160.0,51830188.0,63349064.0,201098940.0,728477480.0,312989900.0,729395220.0,346058680.0,682642920.0,1145014800.0,160504260.0,129122910.0,41392514.0,250542140.0,52508030.0,387640840.0,346056500.0,10915754000.0,8.107999999999999e-09,3.566e-06,0.05396,3.18922399999998,90.729548,7125.720599999999,44413.04400000001,110377.08,39543.916,18551.78,3554.8232,747.4076400000001,13286200000.0,59145.89599999999,4890996600.0
Belgium_BE25 - Prov. West-Vlaanderen,0,25198930000.0,2941289800.0,3202595600.0,303019900.0,355352340.0,737937440.0,1079702000.0,230709860.0,1186195000.0,3187019600.0,78849810.0,301804760.0,1028143000.0,5776322200.0,109825920.0,249449600.0,116333640.0,142186040.0,451366000.0,1635076400.0,687028040.0,1601047800.0,776590340.0,1531973800.0,2569571400.0,354619620.0,285267620.0,80874310.0,553236460.0,115946620.0,855976480.0,764147700.0,24464454000.0,6.146e-08,2.218e-05,0.26047419999998,13.976371999999978,360.5017,23712.61,126504.47999999998,265029.6,81431.31399999998,34246.782,5884.234600000001,1143.9546,29382206000.0,54548.158,11219462000.0
Belgium_BE251 - Arr. Brugge,0,6073664400.0,711108920.0,774284440.0,71924642.0,84346396.0,175156300.0,259636540.0,55479402.0,285003760.0,765736980.0,18945258.0,72514246.0,247031680.0,1387864800.0,26387976.0,59935428.0,27951542.0,34162974.0,108449700.0,392860460.0,167603860.0,390584280.0,186589160.0,368087100.0,617386980.0,85797338.0,69015928.0,18708136.0,134318320.0,28150370.0,207820800.0,185525300.0,5897191200.0,2.698e-09,1.616e-06,0.03202,2.0239952,60.18455399999998,4830.651800000001,28995.01,65109.226,20341.914,8395.589000000002,1381.15,255.65808,7159651800.0,55313.584,2708043600.0
Belgium_BE252 - Arr. Diksmuide,0,1071622600.0,121280280.0,132054880.0,12983066.0,15225260.0,31617320.0,45953590.0,9819259.6,50543780.0,135799000.0,3359819.0,12859946.0,43809406.0,246129480.0,4817332.8,10941730.0,5102785.6,6236763.4,19798416.0,71720006.0,29066090.0,67735874.0,34025518.0,67122366.0,112583520.0,14611348.0,11753326.6,3643298.6,23459340.0,4916583.4,36296902.0,32402954.0,1040327340.0,6.216e-10,3.18e-07,0.00549,0.3352268,9.7328832,768.70836,4668.1292,10908.296,3607.5328,1572.0538,276.19166,54.04128800000001,1243204600.0,56819.27600000001,475477080.0
Belgium_BE253 - Arr. Ieper,0,2152529400.0,252069680.0,274463820.0,26337444.0,30886068.0,64138692.0,92860704.0,19842500.0,101450972.0,272574960.0,6744051.0,25812810.0,87936378.0,494032520.0,9593907.8,21790960.0,10162369.8,12420634.0,39428958.0,142832820.0,57565680.0,134153460.0,67779624.0,133713840.0,224272420.0,29383930.0,23632940.0,7104494.8,46659506.0,9778921.6,72194472.0,64448954.0,2089714000.0,1.8059999999999998e-09,9.23e-07,0.01536,0.9149206,25.752038,1896.5766,10704.102,22797.982,6863.8922,2778.926,450.6615,82.834504,2473612600.0,54219.184,961999160.0
